coeff
0.0
0.004055822214991048
0.019855110895898996
0.048002566014412246
0.08171179176585155
0.10932826798558053
0.12
0.10932826798558055
0.08171179176585158
0.048002566014412246
0.019855110895899034
0.004055822214991055
0.0
