coeff
-0.001697652726313552
-0.001194970316823231
0.000887382580520083
0.004098186892514978
0.005222355249793389
-3.469488573128575e-18
-0.010879841994540092
-0.01779841611539312
-0.00791540492630376
0.020434209395727473
0.047274194435614626
0.038428438168267104
-0.029149226559053353
-0.14261634449910632
-0.25208552032816145
0.6983479221321902
-0.2569103360205331
-0.14817215116536772
-0.030892572888331443
0.041583842795927146
0.052302691186468464
0.023155895252717645
-0.009208199683620891
-0.021315972502790877
-0.013457988494173453
-4.4467177042639245e-18
0.006945416819809054
0.0056276428964446715
0.0012291522832815198
-0.0015673375447793738
-0.0018974712697964343
-0.0009354892837886407
